video,question,starttime,endtime,formant1,formant2,formant3,formant4,formant5
324,have you ever been diagnosed with p_t_s_d,324.44,327.535,550.4440677,1480.03629,2447.599032,3423.053548,4348.307097
324,what's one of your most memorable experiences,298.27,320.005,639.4069108,1576.045143,2475.227484,3382.262833,4287.356808
324,what are you most proud of in your life,541.48,564.68,522.3675284,1309.868815,2059.884871,2808.595345,3557.85319
324,is there anything you regret,566.075,591.695,626.4248115,1611.654001,2529.606714,3415.634465,4325.563388
325,is there anything you regret,757.75,769.33,682.7880406,1638.373503,2566.052692,3493.834167,4369.277912
325,have you been diagnosed with depression,413.75,475.15,649.6769419,1598.87048,2534.502097,3465.862026,4350.923872
325,have you ever been diagnosed with p_t_s_d,410.51,412.97,585.4504049,1479.678016,2432.969231,3385.768421,4301.472065
325,what are you most proud of in your life,375.41,405.01,624.4581189,1564.088004,2512.045745,3404.822155,4275.087403
325,how close are you to your family,296.53,324.96,586.1023183,1556.25312,2509.630654,3441.739993,4292.123918
325,what's one of your most memorable experiences,681.23,727.09,617.9790183,1643.888664,2592.187519,3495.511118,4352.36634
325,how have you been feeling lately,492.71,532.1,579.74325,1558.509604,2552.245487,3468.70264,4354.285736
328,have you ever been diagnosed with p_t_s_d,629.08,631.7,582.906374,1623.564656,2558.523664,3448.037405,4351.387023
328,how close are you to your family,480.3,511.44,531.8547968,1531.649069,2478.533323,3354.012392,4346.609021
328,is there anything you regret,875.88,913.96,577.5614319,1564.160809,2500.248202,3368.215647,4365.512392
328,how have you been feeling lately,660.16,666.03,635.741309,1639.18801,2574.515629,3456.938605,4405.272789
328,what's one of your most memorable experiences,775.7,844.28,447.549667,1285.620767,2072.859528,2805.051888,3649.500394
328,have you been diagnosed with depression,632.4,634.64,548.5125067,1577.190578,2489.013333,3372.947556,4364.127111
329,how close are you to your family,572.4,592.97,577.2224023,1586.680938,2555.720972,3448.177551,4397.048834
329,what are you most proud of in your life,608.13,623.18,604.7409223,1595.191203,2558.725116,3467.704718,4411.347708
329,what's one of your most memorable experiences,322.01,331.02,564.2810865,1606.904778,2580.763747,3484.131153,4435.923947
329,have you ever been diagnosed with p_t_s_d,448.95,451.97,519.2557096,1565.213927,2549.527723,3475.60231,4400.322772
329,have you been diagnosed with depression,452.39,455.58,548.9033719,1614.597125,2551.890625,3434.201875,4420.5375
337,have you ever been diagnosed with p_t_s_d,1163.22,1165.91,568.9766204,1601.585148,2593.688667,3496.99,4457.548148
337,how have you been feeling lately,1488.19,1603.29,622.6773895,1581.876794,2516.252242,3467.10007,4354.53766
337,how close are you to your family,221.37,254.87,620.3743245,1578.9402,2533.223324,3506.415995,4369.876455
337,have you been diagnosed with depression,1166.6,1487.13,600.2981631,1558.745957,2477.485762,3437.102964,4346.944834
337,is there anything you regret,882.36,994.63,574.2877694,1560.938866,2489.553895,3447.563823,4369.075347
308,how close are you to your family,555.876,596.308,478.3571214,1435.567311,2493.139293,3503.176305,4428.922805
308,have you been diagnosed with depression,412.968,448.458,481.7809129,1426.154148,2478.927419,3493.421612,4419.355537
309,is there anything you regret,407.631,458.936,671.9042439,1678.25553,2565.1803,3508.161696,4429.069103
309,have you been diagnosed with depression,193.335,205.048,780.1904953,1692.45731,2578.2731,3528.478224,4453.010162
309,what are you most proud of in your life,555.498,563.486,737.9647998,1632.980138,2552.974255,3436.591489,4334.370338
309,have you ever been diagnosed with p_t_s_d,189.828,192.365,633.2977165,1585.853032,2431.676772,3334.868898,4334.85
310,have you been diagnosed with depression,477.95,480.63,731.412658,1664.713234,2565.699219,3519.187361,4420.364312
310,have you ever been diagnosed with p_t_s_d,472.435,475.465,674.1076238,1656.913762,2560.784488,3421.29637,4323.376238
310,how close are you to your family,304.017,310.512,785.4763577,1703.962462,2622.337231,3513.879231,4413.615231
310,what's one of your most memorable experiences,337.062,408.135,706.4646153,1611.635125,2522.270943,3407.004404,4327.12278
310,is there anything you regret,703.98,718.225,645.4492702,1587.127298,2501.759986,3419.410386,4360.378947
310,what are you most proud of in your life,569.69,591.79,740.5745484,1608.319937,2520.643122,3432.944027,4339.773032
300,what's one of your most memorable experiences,363.928,410.428,511.6449746,1519.865387,2434.90809,3387.366538,4351.38129
300,is there anything you regret,322.918,360.198,469.5853873,1558.567312,2473.62926,3400.603836,4343.911373
300,have you ever been diagnosed with p_t_s_d,471.878,475.248,454.7200297,1565.414214,2412.530564,3325.666469,4351.511276
300,how close are you to your family,314.148,318.008,419.3263264,1421.960622,2376.036269,3362.449223,4355.179534
300,have you been diagnosed with depression,468.348,471.348,450.1600333,1512.8726,2427.709,3368.543667,4376.993333
331,how have you been feeling lately,426.85,449.33,623.899727,1531.876759,2451.072343,3427.663184,4322.410849
331,have you ever been diagnosed with p_t_s_d,388.97,425.2,658.4415044,1546.358604,2447.839961,3416.051959,4290.859272
331,is there anything you regret,720.87,752.46,571.6252122,1493.401282,2388.346937,3362.044367,4299.398576
331,what are you most proud of in your life,348.03,364.59,651.6799137,1560.321792,2465.105178,3415.980507,4295.282861
331,how close are you to your family,306.96,326.06,601.1188844,1440.721287,2406.796609,3378.055939,4286.289534
331,what's one of your most memorable experiences,666.52,719.67,633.9317822,1529.87718,2455.259722,3439.221332,4322.240726
331,have you been diagnosed with depression,492.32,547.83,599.014591,1523.979038,2407.337777,3413.134402,4276.637068
302,have you been diagnosed with depression,374.638,410.337,525.6738983,1556.457669,2445.882317,3376.386106,4325.228319
302,how close are you to your family,155.796,187.805,494.9310403,1517.548085,2433.198747,3368.266479,4329.233333
302,is there anything you regret,569.61,585.7,516.2197671,1537.311099,2470.690658,3382.344907,4323.507143
302,what's one of your most memorable experiences,273.09,304.601,528.3719968,1544.923785,2432.986196,3375.51948,4343.257043
303,what's one of your most memorable experiences,415.866,513.446,542.2052885,1667.138473,2627.877728,3524.000451,4394.273683
303,have you been diagnosed with depression,858.816,863.436,371.8079275,1635.988745,2460.497619,3449.748701,4408.412987
304,how close are you to your family,147.42,153.7,490.6129777,1729.659745,2646.241561,3581.815446,4429.187102
304,what's one of your most memorable experiences,461.41,482.58,531.58844,1607.827488,2535.576331,3444.593296,4347.311095
304,have you been diagnosed with depression,575.52,578.48,425.1559933,1670.581684,2583.462963,3523.475421,4448.936364
304,have you ever been diagnosed with p_t_s_d,578.83,581.74,399.1924055,1666.834914,2515.59622,3466.743299,4367.634364
305,how close are you to your family,753.625,848.695,470.2868015,1450.119463,2466.290371,3504.565015,4413.295372
305,what's one of your most memorable experiences,706.915,751.255,453.2674301,1439.664926,2486.886157,3517.173974,4453.771854
305,have you been diagnosed with depression,1204.915,1496.695,493.1110331,1507.752667,2502.657807,3508.33115,4413.044674
306,have you ever been diagnosed with p_t_s_d,454.423,554.083,504.9088054,1592.456558,2565.277867,3540.955374,4427.114208
306,have you been diagnosed with depression,449.473,453.533,428.7460591,1559.901872,2531.380296,3511.929803,4425.622906
306,how close are you to your family,175.683,186.403,487.8898881,1584.990056,2589.528265,3566.108302,4445.822388
306,what's one of your most memorable experiences,653.303,692.033,448.6719956,1504.243589,2549.600411,3534.593003,4429.666589
316,have you been diagnosed with depression,385.51,417.2,753.1513461,1633.773666,2584.53694,3474.025016,4357.842429
316,have you ever been diagnosed with p_t_s_d,381.37,384.49,670.8740575,1622.065815,2581.15623,3516.407668,4381.51246
316,is there anything you regret,722.5,759.31,708.4881209,1584.000285,2561.679329,3480.601548,4378.566458
316,what are you most proud of in your life,580.17,812.47,723.0003373,1614.988336,2578.93694,3474.609711,4363.253398
316,how close are you to your family,204.51,210.17,713.0549559,1616.314762,2545.515379,3465.587831,4351.989242
316,what's one of your most memorable experiences,323.65,720.52,721.905422,1595.851139,2548.235609,3416.46608,4286.234618
333,is there anything you regret,417.3,461.09,695.2646269,1574.422368,2501.512854,3447.011872,4344.766301
333,have you ever been diagnosed with p_t_s_d,489.37,491.93,687.459144,1561.696148,2464.278599,3357.410117,4325.589494
333,what's one of your most memorable experiences,748.99,802.18,692.1527081,1556.713639,2506.864695,3436.560827,4338.543985
333,how have you been feeling lately,498.96,545.03,668.3453385,1548.831393,2519.247754,3449.380621,4342.203819
333,have you been diagnosed with depression,492.79,497.68,650.6424082,1532.840408,2491.994082,3414.537755,4361.941837
333,what are you most proud of in your life,805.71,862.8,739.7698506,1572.663676,2548.785116,3460.561243,4363.061401
332,what's one of your most memorable experiences,287.08,367.29,642.8698782,1576.619432,2530.991067,3476.964847,4356.801895
332,what are you most proud of in your life,747.79,769.31,664.8933038,1588.908458,2510.630283,3422.683233,4326.595959
332,how close are you to your family,201.13,213.84,621.8816509,1548.836038,2466.571855,3399.741667,4301.042925
332,have you ever been diagnosed with p_t_s_d,408,466.76,646.3879017,1598.492884,2492.544724,3433.061681,4344.451029
332,is there anything you regret,684.5,711.84,606.232604,1540.550991,2458.004691,3452.716929,4337.642267
332,how have you been feeling lately,502,521.32,616.6266549,1623.165163,2564.00388,3486.733264,4336.858458
334,have you been diagnosed with depression,566.463,569.74,609.5513445,1554.739665,2500.327744,3424.727134,4401.360061
334,how close are you to your family,284.926,308.82,620.5662808,1547.627272,2511.456397,3450.334059,4334.470167
334,is there anything you regret,765.736,790.41,707.9572216,1581.284198,2538.939388,3487.317301,4372.12581
334,how have you been feeling lately,605.544,612.23,590.2515546,1558.307892,2563.593871,3527.060239,4395.233931
334,what are you most proud of in your life,809.59,860.2,692.506626,1553.05696,2538.537673,3447.25255,4347.105083
334,have you ever been diagnosed with p_t_s_d,562.3,565.45,669.7561709,1611.622247,2513.617089,3400.093671,4300.532595
307,how close are you to your family,289.258,317.982,517.7812461,1585.633362,2565.978803,3513.528124,4406.616777
307,have you ever been diagnosed with p_t_s_d,871.497,874.426,411.1315358,1631.308396,2580.47372,3503.393174,4398.748464
307,what's one of your most memorable experiences,1002.896,1109.414,543.4145936,1603.896503,2607.81306,3524.762411,4368.954544
307,have you been diagnosed with depression,856.02,871.198,471.9842029,1562.013617,2531.29581,3494.134848,4357.058893
459,what's one of your most memorable experiences,141.743,179.506,619.5008358,1605.422325,2528.495347,3446.799232,4367.340784
459,tell me about your relationship with your family,368.889,405.71,591.6647609,1635.331192,2549.751523,3453.983302,4374.512408
459,have you ever been diagnosed with p_t_s_d,611.242,615.52,537.5479907,1633.179369,2546.777804,3448.225234,4388.604439
459,is there anything you regret,794.916,801.44,594.4908867,1596.384839,2522.773507,3472.47657,4452.656049
459,have you been diagnosed with depression,615.252,657.67,611.780418,1607.678949,2529.224378,3463.391749,4402.459288
459,how have you been feeling lately,580.615,593.38,604.3145231,1594.756891,2479.483406,3406.084103,4337.201723
456,is there anything you regret,778.427,783.1,535.4741624,1580.842543,2479.638312,3416.653419,4343.09594
456,tell me about your relationship with your family,564.179,583.617,555.1035849,1502.162737,2427.83858,3350.552058,4296.475669
456,have you ever been diagnosed with p_t_s_d,674.013,677.04,517.3320693,1647.298119,2507.788449,3447.806271,4344.883498
456,what's one of your most memorable experiences,244.978,290.715,565.4933325,1543.207683,2443.034816,3346.400695,4301.452055
456,how have you been feeling lately,638.739,642.36,504.9914876,1596.932645,2562.535262,3474.6,4414.547934
456,have you been diagnosed with depression,677.662,680.26,525.8447692,1618.266692,2526.995,3473.216923,4354.604615
457,what are you most proud of in your life,880.546,901.86,654.6419329,1641.164606,2563.146426,3481.756285,4388.635319
457,tell me about your relationship with your family,515.807,542.744,606.369245,1555.682216,2512.669228,3453.134187,4394.798738
457,is there anything you regret,902.523,905.74,567.7554658,1511.059068,2554.314286,3500.57795,4403.759627
457,have you ever been diagnosed with p_t_s_d,737.028,742.01,496.0917234,1530.384168,2546.131463,3508.355311,4386.684168
457,what's one of your most memorable experiences,224.196,284.96,553.5693772,1457.458644,2316.448453,3158.140339,3993.02602
457,what's something you feel guilty about,427.936,447.712,669.6743964,1609.559484,2568.432583,3496.831901,4384.495147
457,how have you been feeling lately,664.508,710.49,615.0969413,1600.434401,2506.914866,3455.293846,4407.319852
457,have you been diagnosed with depression,742.835,767.6,600.7780799,1572.004065,2477.789588,3425.726443,4384.780702
490,what's one of your most memorable experiences,136.931,153.873,640.8481818,1574.054994,2461.157674,3348.22072,4279.764109
490,have you been diagnosed with depression,483.698,486.3,531.0692146,1630.65728,2543.554023,3488.043295,4384.885441
490,how have you been feeling lately,436.468,450.147,545.1542069,1604.262054,2500.265197,3431.202997,4300.062792
490,how close are you to your family,313.559,326.81,583.3819314,1543.298929,2487.863575,3396.348039,4366.624736
490,tell me about your relationship with your family,307.158,311.85,594.7619362,1669.97517,2508.385319,3420.544255,4329.952979
490,have you ever been diagnosed with p_t_s_d,479.51,482.65,553.2030794,1632.81873,2483.186667,3425.820635,4359.055556
491,tell me about your relationship with your family,437.085,467.33,519.7407736,1580.950959,2502.217494,3476.12919,4352.425256
491,how have you been feeling lately,594.338,620.502,614.0603221,1608.153477,2538.178334,3486.630149,4337.873901
491,what's one of your most memorable experiences,228.503,259.783,620.7889418,1604.747433,2504.829572,3430.435997,4324.553325
491,have you ever been diagnosed with p_t_s_d,621.696,624.89,534.62375,1596.955844,2586.110625,3461.900625,4356.938125
491,have you been diagnosed with depression,625.59,677.85,590.519084,1584.089166,2512.064329,3463.125483,4351.411575
492,have you been diagnosed with depression,712.174,714.62,544.5306531,1615.78902,2546.043673,3505.80898,4406.198776
492,have you ever been diagnosed with p_t_s_d,708.664,710.8,524.865,1725.413692,2657.299065,3511.672897,4401.449533
492,how have you been feeling lately,693.45,699.88,572.169441,1714.02486,2612.070963,3521.948758,4417.857764
492,is there anything you regret,822.616,824.29,639.0038095,1788.473393,2718.676786,3542.696429,4383.529167
492,tell me about your relationship with your family,637.367,649.94,569.6246184,1649.809499,2592.889618,3503.612401,4382.802544
469,what's something you feel guilty about,630.316,661.732,563.6677444,1518.302505,2411.494418,3355.298186,4249.890229
469,how have you been feeling lately,719.929,770.046,542.5237378,1468.24897,2381.694962,3348.822526,4243.297666
469,tell me about your relationship with your family,453.073,488.38,551.5101068,1445.160804,2363.088692,3345.247749,4239.344237
469,have you been diagnosed with depression,820.391,886.61,553.0199091,1468.536904,2393.200519,3341.057415,4242.259136
469,have you ever been diagnosed with p_t_s_d,771.236,818.18,540.0625436,1522.148051,2444.405851,3372.922341,4257.448775
468,what's something you feel guilty about,470.345,484.425,640.4926477,1642.397756,2538.494176,3435.857599,4351.878054
468,is there anything you regret,842.945,860.656,656.6181474,1636.237143,2551.809994,3438.790232,4356.443761
468,have you been diagnosed with depression,663.433,668.205,620.853522,1582.240398,2499.940881,3451.479665,4428.755556
468,what's one of your most memorable experiences,196.84,250.39,599.2711102,1624.483757,2544.512272,3461.033047,4388.26236
468,tell me about your relationship with your family,519.059,549.96,616.7082329,1580.505982,2491.272436,3391.567001,4303.719346
468,have you ever been diagnosed with p_t_s_d,658.624,663.25,549.1401944,1668.84797,2577.412311,3442.701296,4344.714039
468,how have you been feeling lately,621.963,656.52,604.8588912,1568.651085,2516.235935,3434.231453,4350.487616
465,tell me about your relationship with your family,555.3,559.58,492.7188811,1457.63021,2490.903263,3407.891608,4343.403497
465,is there anything you regret,906.084,1046.67,544.2886426,1553.470512,2478.515519,3482.705825,4392.141546
465,how have you been feeling lately,669.462,708.82,546.5397851,1565.558648,2438.938821,3472.844182,4413.182978
465,what's something you feel guilty about,477.518,509.935,553.9852489,1527.802273,2462.013563,3456.369432,4363.387045
465,have you ever been diagnosed with p_t_s_d,710.397,717.62,572.0832739,1556.40047,2460.256432,3417.271093,4383.627939
465,what's one of your most memorable experiences,196.547,250.41,521.4295602,1545.015322,2458.294229,3465.376053,4385.41047
465,how close are you to your family,561.459,568.12,636.0090855,1649.658696,2566.371514,3487.283508,4393.851424
465,have you been diagnosed with depression,718.297,722.32,585.2968238,1647.491365,2602.383747,3516.621836,4418.199256
464,have you ever been diagnosed with p_t_s_d,671.563,677.48,566.5543412,1591.653953,2600.737162,3474.370439,4363.953547
464,how have you been feeling lately,587.044,617.972,554.2835629,1518.47364,2440.258907,3356.358746,4250.794892
464,have you been diagnosed with depression,678.031,754.104,548.3938508,1529.548315,2467.183969,3395.047969,4303.844393
464,is there anything you regret,872.929,898.072,574.4630175,1567.979113,2510.555213,3403.085885,4304.599563
464,tell me about your relationship with your family,360.754,381.837,536.156951,1509.703264,2442.521841,3346.523861,4265.173055
467,is there anything you regret,875.255,878.372,606.5097981,1737.906891,2599.464103,3489.481731,4408.836218
467,tell me about your relationship with your family,563.861,591.92,603.4927708,1541.819722,2473.648396,3422.223387,4323.94549
467,what's one of your most memorable experiences,247.635,293.44,617.151255,1587.151899,2498.837669,3444.627177,4323.519253
467,have you ever been diagnosed with p_t_s_d,787.293,790.22,535.5654949,1651.201195,2553.820478,3441.027645,4386.286007
467,have you been diagnosed with depression,790.72,793.2,557.2053815,1695.526586,2565.553012,3458.665863,4376.471888
467,what's something you feel guilty about,553.069,562.206,556.3285263,1613.399376,2530.846751,3436.879322,4342.91302
467,how have you been feeling lately,665.259,780.013,626.2517746,1605.95266,2513.661349,3438.452222,4339.777449
466,how close are you to your family,545.572,563.16,632.4783206,1650.660796,2610.39888,3511.776805,4354.937464
466,have you been diagnosed with depression,941.526,1008.95,619.3356076,1641.10073,2641.582818,3518.130565,4358.163977
466,how have you been feeling lately,897.863,902.05,558.5132936,1736.147446,2614.879475,3551.809069,4395.328878
466,tell me about your relationship with your family,520.794,542.53,552.2420833,1614.738224,2604.45385,3537.05368,4354.759706
466,have you ever been diagnosed with p_t_s_d,924.165,940.71,598.3865106,1669.883529,2646.013414,3512.80139,4363.172024
461,how have you been feeling lately,610.183,652.41,636.7186903,1604.46005,2514.579275,3467.817049,4405.178712
461,how close are you to your family,511.754,527.17,633.6262232,1536.643757,2499.558215,3502.931992,4360.439779
461,have you ever been diagnosed with p_t_s_d,654.65,657.77,534.8393898,1519.943738,2403.110927,3323.497764,4337.623323
461,have you been diagnosed with depression,658.596,689.08,628.3279187,1598.641043,2512.197442,3476.040571,4382.080813
463,how have you been feeling lately,556.334,560.72,557.6060478,1661.323235,2620.813212,3540.097039,4399.480866
463,how close are you to your family,243.478,255.177,621.3655299,1575.796188,2564.565692,3473.712564,4361.86094
463,what's something you feel guilty about,668.051,715.35,637.8844825,1650.468966,2573.557336,3467.997336,4331.507421
463,is there anything you regret,657.148,663.56,710.8482243,1643.62447,2561.858411,3470.761682,4368.943458
463,tell me about your relationship with your family,231.402,241.305,532.6058313,1619.35297,2567.635859,3479.292424,4352.27303
463,what's one of your most memorable experiences,139.51,161.654,571.3596862,1620.023354,2545.917652,3442.127314,4302.722257
463,have you ever been diagnosed with p_t_s_d,572.06,574.715,590.0691767,1597.279624,2615.694737,3485.261278,4412.503383
463,have you been diagnosed with depression,575.966,578.145,537.4345413,1552.87211,2497.797248,3404.489908,4356.244495
462,tell me about your relationship with your family,647.815,660.65,493.9209774,1534.958411,2413.131534,3446.871729,4378.605841
462,is there anything you regret,877.458,892.654,558.6150033,1662.588086,2536.866289,3503.074737,4418.929934
462,have you ever been diagnosed with p_t_s_d,768.936,771.26,525.4866953,1709.099957,2634.645494,3484.27382,4302.606009
462,what's one of your most memorable experiences,177.644,204.8,549.7147518,1630.94996,2477.698969,3445.252209,4340.489543
462,have you been diagnosed with depression,772.108,774.19,476.5425359,1570.828038,2539.249761,3451.935407,4409.020574
462,how have you been feeling lately,747.431,766.4,521.7460622,1653.228318,2529.482024,3501.397417,4407.523511
489,have you been diagnosed with depression,445.923,451.9,665.0580803,1612.206488,2516.857525,3424.098829,4347.923913
489,is there anything you regret,535.718,563.06,667.8501606,1598.452184,2541.400146,3468.268142,4342.455194
489,how have you been feeling lately,422.581,427.03,629.7936404,1645.746787,2575.326494,3459.666742,4362.180449
489,have you ever been diagnosed with p_t_s_d,438.448,444.19,583.7325722,1650.11,2521.788,3422.649043,4344.959652
489,tell me about your relationship with your family,348.204,356.52,585.5486298,1565.048053,2523.48125,3482.765745,4313.996995
489,how close are you to your family,358.217,369.972,616.3585884,1563.864235,2522.624235,3497.372619,4362.865646
489,what's one of your most memorable experiences,187.616,213.146,644.8981688,1607.240854,2545.544144,3488.812848,4357.119977
489,what's something you feel guilty about,270.118,277.12,660.0549044,1681.086919,2593.166476,3523.049358,4352.386876
488,tell me about your relationship with your family,424.726,485.53,613.4154264,1556.892651,2511.711674,3428.244491,4341.792962
488,have you ever been diagnosed with p_t_s_d,581.34,584.31,534.7299865,1572.873603,2448.887205,3388.833333,4350.095286
488,what's one of your most memorable experiences,122.063,171.539,667.891473,1575.141104,2496.567223,3405.462361,4352.548636
488,is there anything you regret,753.869,793.971,641.5399259,1570.37836,2528.545797,3431.155772,4363.128896
488,have you been diagnosed with depression,586.348,588.92,539.4448638,1492.607626,2475.380545,3434.711284,4415.870039
488,how have you been feeling lately,543.307,579.594,671.7745536,1564.23367,2543.171485,3445.268394,4371.35817
487,have you been diagnosed with depression,837.949,841.9,610.0403535,1656.360758,2554.745707,3447.221717,4277.079545
487,is there anything you regret,914.307,944.5,553.422855,1722.757285,2627.051003,3468.450331,4264.982848
487,tell me about your relationship with your family,628.842,688.717,580.6830728,1626.118286,2562.605869,3434.048889,4251.52746
487,have you ever been diagnosed with p_t_s_d,826.039,837.104,593.0432846,1622.970334,2546.169521,3422.773984,4250.150858
487,how have you been feeling lately,779.977,792.97,591.8558769,1623.834223,2534.037523,3406.982538,4238.155615
487,what's one of your most memorable experiences,268.795,287.06,619.0722551,1613.772151,2554.426409,3428.62069,4236.415873
486,have you ever been diagnosed with p_t_s_d,472.756,476.33,576.5013687,1663.586536,2570.811732,3440.338547,4359.741899
486,have you been diagnosed with depression,476.77,479.9,554.5516242,1604.464172,2530.645223,3468.14172,4380.415287
486,what's one of your most memorable experiences,146.21,162.76,622.2516486,1588.56445,2525.774463,3435.767512,4317.176993
486,is there anything you regret,569.521,573.32,624.8896053,1640.613921,2563.844211,3441.314737,4335.701316
486,tell me about your relationship with your family,390.047,403.272,581.9707029,1596.601285,2554.067604,3499.283144,4384.771126
486,how have you been feeling lately,447.184,461.884,568.7154796,1573.097122,2549.692177,3498.436395,4382.100748
485,is there anything you regret,520.349,526.39,603.2157273,1586.624711,2611.935091,3517.046942,4448.092397
485,have you ever been diagnosed with p_t_s_d,441.458,443.85,543.2645417,1612.551708,2534.077917,3452.244167,4359.58625
485,how have you been feeling lately,415.777,422.48,608.0268256,1568.168152,2633.468256,3536.248137,4393.242623
485,have you been diagnosed with depression,445.144,447.24,573.3107619,1593.73181,2631.640476,3505.708095,4452.567619
485,tell me about your relationship with your family,366.846,381.804,591.6321366,1533.259198,2588.503021,3475.763636,4371.446257
485,what's one of your most memorable experiences,461.146,480.609,623.9623124,1561.675524,2599.759147,3483.305498,4385.374306
485,what's something you feel guilty about,274.374,285.087,620.9338095,1578.564519,2618.33436,3513.510644,4409.573483
484,how have you been feeling lately,696.912,725.822,582.2314182,1615.910685,2590.134113,3503.2211,4349.159772
484,what's one of your most memorable experiences,161.895,182.14,598.5530178,1617.25,2570.135072,3490.971407,4362.223852
484,tell me about your relationship with your family,546.882,596.71,578.9303291,1604.542432,2559.932687,3474.354967,4329.399318
484,have you ever been diagnosed with p_t_s_d,727.856,731.23,522.9454142,1562.314142,2574.42929,3455.430473,4295.299408
484,have you been diagnosed with depression,732.254,776.95,607.0190738,1648.134812,2586.398881,3499.832371,4362.52613
483,have you ever been diagnosed with p_t_s_d,991.31,995.75,605.1942022,1719.370989,2596.884045,3465.852135,4394.509213
483,have you been diagnosed with depression,997.345,1135.741,630.4342047,1608.86699,2547.815522,3475.776777,4370.467435
483,what's one of your most memorable experiences,199.304,316.3,602.6546229,1575.392511,2493.69417,3439.867709,4324.413427
482,tell me about your relationship with your family,299.462,322.62,589.8196334,1582.084041,2551.320294,3473.809585,4370.692789
482,how close are you to your family,322.892,346.487,571.3742815,1580.821051,2583.832192,3506.44078,4393.181348
482,what's one of your most memorable experiences,154.461,187.09,576.1561036,1610.591489,2587.061894,3533.662335,4404.108949
482,how have you been feeling lately,752.482,757.712,568.3318164,1532.750096,2523.567878,3463.313002,4296.201147
482,have you been diagnosed with depression,771.813,774.23,546.4116529,1667.693017,2605.35124,3460.65,4370.64876
482,have you ever been diagnosed with p_t_s_d,768.56,771.29,588.1579197,1645.039927,2602.15146,3428.841241,4314.893431
481,what's something you feel guilty about,479.819,543.441,583.0875826,1574.894272,2496.767104,3450.986343,4350.64512
481,what's one of your most memorable experiences,180.126,199.275,583.1711483,1515.939875,2497.896867,3452.510444,4316.003029
481,have you been diagnosed with depression,896.818,945.74,622.1121288,1599.175761,2542.918976,3485.231535,4362.631392
481,have you ever been diagnosed with p_t_s_d,891.961,895.52,536.596264,1595.375899,2521.331461,3415.647753,4343.710674
481,tell me about your relationship with your family,642.037,718.483,582.2049133,1568.574302,2521.784835,3516.68722,4400.106815
481,how have you been feeling lately,845.63,889.487,593.7730819,1605.473584,2524.662472,3484.598541,4378.041313
472,what's something you feel guilty about,451.945,520.727,613.013369,1653.469506,2588.176095,3503.914088,4401.027493
472,how have you been feeling lately,666.267,668.062,511.751,1760.904222,2652.260556,3468.871111,4399.098333
472,tell me about your relationship with your family,210.023,221.515,563.8866754,1593.436545,2531.095039,3514.590688,4389.375109
472,have you been diagnosed with depression,695.304,697.511,544.7931222,1507.847557,2441.769683,3351.636199,4305.537104
472,have you ever been diagnosed with p_t_s_d,691.962,694.422,576.1870935,1700.091951,2604.188211,3450.479268,4337.75
472,is there anything you regret,798.639,810.672,546.0639535,1550.493389,2520.898256,3475.472508,4367.962957
473,tell me about your relationship with your family,252.301,264.13,541.5707608,1461.892265,2430.813948,3351.57743,4234.401268
473,have you ever been diagnosed with p_t_s_d,336.164,338.71,518.3906471,1591.616275,2461.752,3378.280392,4304.172157
473,what's something you feel guilty about,205.805,216.211,567.8164361,1566.777397,2489.706455,3382.28684,4312.553506
473,what's one of your most memorable experiences,413.575,431.584,594.5175763,1527.106224,2477.30548,3383.198057,4291.333815
473,have you been diagnosed with depression,339.883,342.22,499.5146154,1541.497991,2398.384615,3348.015812,4315.712821
473,is there anything you regret,396.748,398.83,557.4899522,1650.133923,2526.627273,3481.020096,4354.450718
473,how have you been feeling lately,326.684,328.91,558.2078027,1628.846099,2537.481614,3405.957848,4324.922422
473,what are you most proud of in your life,478.283,486.951,639.6955363,1643.266448,2540.910554,3448.649712,4354.22549
470,what's something you feel guilty about,322.503,335.69,554.9847475,1537.088324,2478.589158,3390.427976,4257.68188
470,have you ever been diagnosed with p_t_s_d,645.865,649.2,579.0187126,1664.22512,2575.761677,3449.551497,4298.511677
470,is there anything you regret,812.459,844.95,553.0800234,1535.057397,2463.414335,3362.8204,4250.953015
470,tell me about your relationship with your family,387.484,412.258,556.1173472,1518.679411,2462.335353,3362.484053,4255.905006
470,what's one of your most memorable experiences,136.208,173.624,578.3269898,1592.939281,2544.675604,3433.451844,4318.787787
470,how have you been feeling lately,606.923,620.675,576.4180793,1503.645295,2407.185345,3356.587491,4259.000218
470,have you been diagnosed with depression,650.247,653.72,579.0328736,1608.063534,2549.152874,3425.270977,4315.640805
471,have you been diagnosed with depression,648.892,651.8,514.7336897,1561.40969,2497.557241,3378.533793,4333.600345
471,how have you been feeling lately,607.89,631.98,577.1127773,1521.077398,2563.275689,3456.041286,4354.357759
471,have you ever been diagnosed with p_t_s_d,645.147,648.05,500.9900759,1578.962586,2491.348621,3406.748621,4284.815517
471,what's one of your most memorable experiences,144.415,180.37,577.8998801,1557.507759,2524.387144,3424.612987,4337.385289
471,tell me about your relationship with your family,466.759,551.52,547.6147071,1534.172322,2500.025535,3412.084464,4335.171122
471,is there anything you regret,796.756,857.157,535.078353,1538.737353,2509.334677,3432.144387,4346.685977
476,how have you been feeling lately,373.163,381.865,614.3333897,1621.513483,2640.648345,3508.393678,4387.351149
